the_geom,name,distance_to_punggol,distance_to_yishun_east,distance_to_yishun_west
0101000020E6100000D1217024D0EB5940E71DA7E848EEF43F,SEMCO,27564.54629889,22895.17189678,22611.66854512
0101000020E6100000C43F6CE9D1EB5940B72A89EC83ECF43F,Opp SML Shipyard Ltd,27574.75225517,22912.58439367,22630.70202692
0101000020E6100000B0CBF09F6EEB5940136404543802F53F,Opp Benoi Pl,27934.29704606,23146.95037131,22834.74453527
0101000020E6100000D253E41071EB5940310BED9C6601F53F,Benoi Pl,27928.36510564,23144.97823598,22833.72748509
0101000020E61000008A01124DA0EC5940AA9D616A4BDDF43F,Jurong Shipyard,26515.44473916,22026.9939337,21788.02299862
0101000020E61000008B321B6492EC5940B6114F7633E3F43F,Selco Pte Ltd,26523.80982176,22004.5457203,21758.70708146
0101000020E610000052EDD3F198EC5940A80018CFA0E1F43F,Opp Selco Pte Ltd,26504.36324098,21995.02009943,21751.46197142
0101000020E6100000785F950B95EB594027DC2BF3561DF53F,Bef S'pore Tpt Pte Ltd,27399.46041027,22536.50400532,22207.87077048
0101000020E610000081ECF5EE8FEB594050711C78B51CF53F,Aft S'pore Tpt Pte Ltd,27438.08599557,22575.0055476,22246.22020912
0101000020E61000005A492BBEA1EB5940C3D66CE5253FF53F,Molex,26971.57817983,21997.90235657,21643.3164559
0101000020E61000006A12BC218DEB59408C48145AD63DF53F,Opp Molex,27114.79221887,22137.13025338,21781.09657389
0101000020E6100000CEFBFF3861EB5940132D793C2D3FF53F,Joo Koon Stn,27379.34924607,22379.55630998,22017.14267065
0101000020E61000004981053065EB5940815A0C1EA63DF53F,Joo Koon Stn,27369.22068605,22376.10680136,22015.40879347
0101000020E6100000611A868F88EC59406A1668774831F53F,Aft Pioneer Rd Nth,25667.720764,20849.01423464,20537.06741955
0101000020E6100000AA622AFD84EC5940FDA4DAA7E331F53F,Hoe Keng Motor,25683.40003749,20860.63153239,20547.64435823
0101000020E6100000D63A71395EEB5940AD4D637B2D28F53F,M.C. Packaging Pte Ltd,27629.04874462,22705.23840327,22361.02564881
0101000020E6100000D90A9A9658EB594059DB148F8B2AF53F,Liang Huat Ind Cplx,27640.17041826,22706.02589018,22359.22941818
0101000020E610000097E2AAB2EFEA59406CE9D1544F26F53F,Meritor Heavy Veh Systems,28343.33669341,23380.65881258,23024.7500128
0101000020E6100000FF7A8505F7EA5940DF88EE59D728F53F,Mazak S'pore,28271.70486126,23303.68555116,22946.64947487
0101000020E6100000DA01D71533EB5940F52A323A2049F53F,Opp Pasir Laba Camp,27576.62738839,22526.32349785,22150.47489143
0101000020E6100000B45549641FEB5940137D3ECA884BF53F,Pasir Laba Camp,27679.4185125,22614.06106766,22234.04953704
0101000020E610000045F0BF95ECEA5940E17EC0030308F53F,Aft Gul Ave,28678.23682755,23813.18954952,23480.22069782
0101000020E61000007C629D2ADFEA5940ECA17DACE037F53F,Opp Yeow San Pte Ltd,28274.49919834,23248.86677024,22877.35171327
0101000020E6100000BF61A2410AEB59406C96CB46E73CF53F,Opp Toyo Ink,27952.65271067,22926.88999887,22556.23510344
0101000020E61000008F34B8AD2DEB5940041C42959A3DF53F,Ind Svcs Pte Ltd,27721.22181605,22706.59887947,22339.42884067
0101000020E610000067463F1A4EEB594004594FADBE3AF53F,Aft Joo Koon Rd,27543.80746155,22551.23707386,22190.1550184
0101000020E610000013EE9579ABEA59401B2E724F57F7F43F,Bef Gul Circle,29263.94315606,24425.31079561,24097.04669309
0101000020E61000001215AA9B8BEA5940728C648F50F3F43F,Opp Hong Hock Hardware,29505.88058708,24666.62628154,24337.56019321
0101000020E6100000B37E33315DEA594092205C0185FAF43F,Tai Sin Electric Cables,29716.81811201,24835.52535501,24495.82884987
0101000020E6100000E71A66683CEA5940DA756F456202F53F,JB Ind Pte Ltd,29838.58426159,24919.73908424,24570.63526014
0101000020E61000003BA92F4B3BEA59409C4D4700370BF53F,Aft Gul Lane,29754.07643925,24807.45914156,24451.77691954
0101000020E610000065FED13769EA59405F44DB317517F53F,Toyo Glass Machinery,29340.46593055,24373.19961321,24013.47670022
0101000020E610000077483140A2EA59409A44BDE0D31CF53F,Aft Gul St 3,28926.96936347,23964.55032456,23607.11078797
0101000020E61000002A3927F6D0EA5940E25B5837DE1DF53F,Bef Gul St 1,28622.43030419,23674.92609679,23322.00050861
0101000020E61000006D6FB72407EB5940BE310400C71EF53F,Asiatic Agricultural Ind,28272.63155469,23343.96161275,22996.65906866
0101000020E6100000ABCE6A813DEB5940124F7633A31FF53F,Chong Trading Pte Ltd,27922.70504737,23013.77155983,22672.3329236
0101000020E6100000910DA48B4DEB594083FA96395D16F53F,Sing Huat Hardware,27920.02203634,23049.13646137,22716.97379947
0101000020E6100000B96C74CE4FEB59404AECDADE6E09F53F,Cameron Iron Works,28045.5381561,23219.3823324,22897.60394072
0101000020E6100000529ACDE330EB5940C8B5A1629CFFF43F,Opp Keppel T & T,28345.41123692,23538.3695509,23220.24397259
0101000020E6100000F0164850FCEA5940DB6E826F9AFEF43F,Aft Gul Way,28682.51903519,23855.27723761,23531.35832308
0101000020E6100000C1C41F459DEA5940E370E6577300F53F,Opp AMF Far East,29253.74871446,24379.85829187,24043.16813271
0101000020E61000000919C8B3CBEA594078F01307D0EFF43F,Opp Robin Shipyard,29147.40424659,24347.23566448,24028.42417549
0101000020E6100000301004C8D0EA594035B8AD2D3CEFF43F,Robin Shipyard,29122.4564421,24326.4330528,24008.67002065
0101000020E6100000B763EAAEECEA594031410DDFC2BAF43F,Opp Keppel Shipyard,29568.81433985,24958.93056204,24682.74465739
0101000020E61000003E97A949F0EA594064AC36FFAFBAF43F,Keppel Shipyard,29547.93681348,24940.12210596,24664.46110257
0101000020E6100000357C0BEBC6EA59403695456117C5F43F,Opp S'pore Takada Ind,29672.13305462,25009.52183728,24721.12097798
0101000020E6100000FED2A23EC9EA594002124DA088C5F43F,S'pore Takada Ind,29652.66595757,24989.73372906,24701.31447965
0101000020E61000003BFF76D9AFEA59405039268BFBCFF43F,Dyna-Mac Engrg Svcs,29683.42483404,24974.28029595,24675.20022688
0101000020E610000080BBECD79DEA59407F15E0BBCDDBF43F,Opp Asia Ind Gases,29656.65475836,24900.92814239,24591.13596349
0101000020E61000005589B2B794EA5940BD8E386403E9F43F,GE Keppel Energy Svcs,29563.37396392,24761.04613462,24440.5824338
0101000020E6100000BEBD6BD097EA5940AD4D637B2DE8F43F,Opp GE Keppel Energy Svcs,29553.58087267,24755.29160813,24435.80669055
0101000020E6100000FD885FB186EA59404F081D7409C7F43F,Chem-Solv Technologies,30040.36626974,25340.93511499,25043.11288019
0101000020E6100000F23FF9BB77EA5940D672672618CEF43F,Hoe Huat Engrg,30049.04315734,25320.10681632,25015.47149498
0101000020E6100000AE2990D959EA59401615713AC9D6F43F,Gul Camp,30132.40401928,25362.46857141,25048.09465983
0101000020E61000000261A75835EA5940948444DAC6DFF43F,Opp Pan Abrasives Ltd,30256.32960458,25442.43097473,25117.42062293
0101000020E610000012A5BDC117EA594087C3D2C08FEAF43F,Aft Pioneer Sector 2,30321.22074332,25461.61846209,25125.59285133
0101000020E6100000F6ECB94C4DEA5940B54FC76306EAF43F,Opp Hoechst S'pore,29994.50245996,25158.52008896,24828.95005387
0101000020E6100000A320787C7BEA5940FCE07CEA58E5F43F,Aft S'pore Steel Ltd,29760.36201876,24958.80889378,24638.00015307
0101000020E610000082A8FB00A4EA59402B8881AE7DC1F43F,Smarty BT Oilfield,29927.77231884,25260.07637247,24969.80918041
0101000020E6100000183F8D7BF3EA59403FE42D573F36F53F,Steel Storage Asia,28161.50652619,23148.7020425,22780.74470118
0101000020E61000006823D74D29EB59400ABDFE243E37F53F,Chuan Kiat Metal & Ind,27811.02961698,22815.60680117,22453.02511305
0101000020E61000008F1CE90C8CEA5940D82B2CB81F30F53F,Bef Tuas Flyover,28876.59340933,23845.15256457,23470.56151126
0101000020E6100000063065E080EA5940C6A2E9EC6430F53F,Opp David Distribution,28944.89234859,23908.61066355,23532.6166639
0101000020E61000001DC70F9546EA5940D57ABFD18E1BF53F,Tuas Fire Stn,29517.79156496,24524.94889039,24158.42092988
0101000020E6100000F27D71A94AEA594074D2FBC6D71EF53F,Opp Tuas Fire Stn,29459.44550605,24457.97075691,24089.43348517
0101000020E61000007383A10E2BEA5940768D96033D14F53F,Bef Tuas Ave 5,29764.62915106,24784.19467999,24420.13875022
0101000020E6100000B45549641FEA59404A61DEE34C13F53F,Aft Tuas Ave 5,29847.60124109,24865.76794851,24501.16068972
0101000020E6100000015130630AEA594056F5F23B4DE6F43F,Utracon Corp,30450.7015207,25598.84243817,25264.34323458
0101000020E6100000A7CB6262F3E9594054573ECBF3E0F43F,Dundee Marine,30652.0809614,25807.35956426,25474.06431675
0101000020E6100000465B9544F6E9594041295AB917D8F43F,Opp Keppel Shipyard,30732.22186539,25915.85006812,25589.06793775
0101000020E6100000BF27D6A9F2E95940522635B401D8F43F,Keppel Shipyard,30755.47907825,25937.88540284,25610.75829753
0101000020E61000008B71FE2614EA594006DA1D520CD0F43F,HQ 6 Div,30638.37502409,25859.39128891,25541.61203498
0101000020E610000035B39602D2EA59406500A8E2C62DF53F,Nypro (S),28456.33361726,23458.11055416,23093.0127805
0101000020E610000005A4FD0FB0EA5940789B374E0A33F53F,Opp ESAB,28619.99985558,23592.43758832,23219.50210717
0101000020E6100000C8940F41D5EA5940DF347D76C035F53F,Bef Joo Koon Way,28357.91439296,23335.40685864,22964.45568822
0101000020E6100000E292E34EE9E959404F75C8CD7003F53F,Calvanizing,30348.94864032,25395.42002102,25036.58458674
0101000020E610000066BFEE74E7E959405AD76839D003F53F,Opp Calvanizing,30356.76383075,25401.42863865,25042.13101092
0101000020E61000002593533BC3E95940FB3E1C2444F9F43F,Bef Marinteknik,30692.92121947,25755.92215045,25400.31778633
0101000020E6100000300DC347C4E9594098A3C7EF6DFAF43F,Opp Marinteknik,30674.2832152,25734.18853517,25377.87242695
0101000020E61000002AA8A8FA95E95940D7DCD1FF72EDF43F,Aft Ocean Tanker,31099.83183485,26181.27222076,25829.20755416
0101000020E61000002D95B7239CE95940D34CF73AA9EFF43F,Opp Ocean Tanker,31038.04907235,26115.21225828,25762.25250141
0101000020E610000054AD855968EB59404ED4D2DC0A21F53F,Bef Benoi Rd,27639.66421342,22744.31326349,22407.05054977
0101000020E6100000D95BCAF962EB594055FB743C6620F53F,Aft Benoi Rd,27680.04373352,22784.5497786,22447.12877735
0101000020E6100000EE4108C897EA59404985B1852007F53F,Opp Tuboscope Vetco,29217.01454527,24319.53097894,23977.23466268
0101000020E6100000BA2D910BCEEA5940992A1895D409F53F,Metall-Treat Ind,28849.3401812,23965.4771711,23627.4838489
0101000020E61000009548A29751EA594037FA980F08F4F43F,JSW Plastic Machinery,29858.80790843,24993.17901436,24656.88129318
0101000020E610000041D47D0052EA59409A95ED43DEF2F43F,Bet LP 166/167,29868.83279591,25007.02181379,24671.61320261
0101000020E61000003FC4060B27EA594031EC3026FDFDF43F,Opp Jurong Insp,30018.37658468,25104.83464991,24756.56965356
0101000020E6100000C6DD205A2BEA5940A6B4FE9600FCF43F,LP 173,30012.32759797,25106.5995704,24760.24568744
0101000020E61000004C5299620EEA5940F98381E7DE03F53F,LP 179,30111.67936255,25170.65592051,24815.45916368
0101000020E61000003C69E1B20AEA59405454FD4AE703F53F,Bet LP 179/180,30134.4800867,25191.97048422,24836.35416718
0101000020E61000003CDEE4B7E8E859404C89247A1985F53F,Tuas Ter,30879.13950393,25493.17206073,25018.86183847
0101000020E610000014200A664CE959400490DAC4C93DF53F,Toshiba Chemical S'pore,30793.02300395,25619.3927638,25203.64906966
0101000020E6100000ADBEBA2A50E95940C6C210397D3DF53F,Mayfran Group,30771.41254187,25599.67696396,25184.47698824
0101000020E6100000D3A57F492AE95940C214E5D2F845F53F,Opp Nissin Tpt,30942.20101969,25736.68792072,25312.19262356
0101000020E610000012F92EA52EE95940ACC43C2B6945F53F,Nissin Tpt,30918.87272446,25716.06367553,25292.3353747
0101000020E6100000CE8DE9094BE959402D40DB6AD659F53F,Aft Tuas Ave 7,30565.52706612,25314.67015696,24878.72526815
0101000020E6100000A0A52BD846E95940CAF962EFC557F53F,Opto-Pharm,30609.49370807,25363.15063157,24928.34340718
0101000020E6100000C9C6832D76E959409AB1683A3B59F53F,Opp SMC Mfg,30291.1728694,25053.15802593,24621.2533709
0101000020E6100000B6BC72BD6DE959409DD497A59D5AF53F,SMC Mfg,30334.45540609,25090.43374459,24656.81215985
0101000020E6100000B91AD99596E95940D591239D8151F53F,SE Plastics,30146.04570304,24938.19646932,24514.71722362
0101000020E61000005307793D98E95940B56B425A6350F53F,Sin Hiap Chuan Hardware,30144.81711856,24940.55819122,24518.04223643
0101000020E6100000AF795567B5E9594049BC3C9D2B4AF53F,Western Digital,30010.1373677,24831.69528537,24416.34165912
0101000020E6100000EC1681B1BEE95940CB2E185C7347F53F,Hup Joo Eating Hse,29974.0268946,24806.04827445,24393.54132947
0101000020E6100000B43C0FEECEE95940F374AE282544F53F,DaimlerChrysler Logistics,29898.75129147,24745.0781847,24336.50584343
0101000020E6100000755AB741EDE95940C16F438CD73CF53F,Toyochem Ink,29769.65382632,24646.49141394,24246.18624775
0101000020E6100000C18C2958E3E959404DBF44BC753EF53F,Opp Panasonic,29818.52102571,24687.54879605,24285.09837534
0101000020E6100000C9737D1F0EEA5940E65B1FD61B35F53F,Becton Dickinson Med,29630.52423241,24540.71718297,24149.36278004
0101000020E6100000B131AF230EEA594020EEEA556434F53F,Sew-Eurodrive,29637.07709078,24549.41142232,24158.59208311
0101000020E61000007F4B00FE29EA59404162BB7B802EF53F,Asahi Techno,29514.98251516,24454.27722638,24070.6505962
0101000020E6100000BDE5EAC726EA5940AD2F12DA722EF53F,Soon Heng Glass,29535.91181587,24474.27827407,24090.36432794
0101000020E6100000726C3D4338EA5940DC4603780B24F53F,Asiatic Engrg,29524.85420069,24500.84293696,24126.48745939
0101000020E6100000344DD87E32EA5940C18BBE823423F53F,Klenco S'pore,29569.56742207,24546.08076019,24171.74717698
0101000020E61000004567994528EA594041BCAE5FB01BF53F,APLS Bok Seng,29707.99719369,24703.78642995,24333.94826253
0101000020E6100000DF5339ED29EA5940629E95B4E21BF53F,GN Packaging Ind,29695.59427088,24691.37710259,24321.56779767
0101000020E6100000778192020BEA5940B1F84D61A542F53F,Matsushita Technology,29526.83702031,24395.90466968,23994.13793213
0101000020E6100000225514AFB2E959404D66BCADF45AF53F,Raffles Country Club,29885.59444086,24658.96296426,24230.98871524
0101000020E6100000A3B1F677B6E9594032005471E356F53F,Crown Beverage Cans S'pore,29895.00459974,24680.84249033,24256.20735895
0101000020E61000004415FE0C6FE95940E1EF17B3256BF53F,Opp Asia-Pacific Brewery,30193.97358794,24905.36469002,24459.81422061
0101000020E6100000E6913F1878E959402E1C08C90266F53F,Asia-Pacific Brewery,30175.61539531,24903.15424649,24462.09189614
0101000020E6100000209A79724DE95940001DE6CB0B70F53F,Aft Tuas West Rd,30374.87394211,25065.10653549,24613.32265678
0101000020E61000005FD4EE5701E9594074CFBA46CB81F53F,Bef Tuas West Dr,30741.08892646,25368.48782299,24898.26316582
0101000020E6100000AFCDC64ACCE85940A46E675F7990F53F,Tuas Checkpt,30987.71384739,25568.11462142,25083.85001937
0101000020E6100000C365153603EA5940BE30992A1815F53F,YCH Distripark,30007.51248041,25010.06150246,24641.1827789
0101000020E61000004644317903EA59400169FF03AC15F53F,Nutrade Logistics Ctr,30000.1190092,25001.01686889,24631.74442026
0101000020E6100000C72C7B12D8E95940EAE923F0871FF53F,Chugoku Marine Paints,30178.46813451,25134.81578016,24753.94209739
0101000020E610000043E6CAA0DAE9594034492C29771FF53F,Asia Steel Welded Mesh,30162.88194843,25120.28714466,24739.71680554
0101000020E610000083161230BAE959406CD102B4AD26F53F,CSR Sth East Asia,30300.3050158,25225.73476948,24836.73305809
0101000020E6100000A3CEDC43C2E95940D57B2AA73D25F53F,Times Printers,30262.48566205,25194.75571158,24807.58290748
0101000020E610000074CFBA46CBE959407429AE2AFB2EF53F,Hanwa Asia,30113.78026103,25020.45052877,24627.06924173
0101000020E610000081B1BE81C9E959403D9B559FAB2DF53F,Opp Hanwa Asia,30137.2437502,25047.17962304,24654.58352663
0101000020E6100000E9263108ACE95940562DE9280733F53F,Standpack Ind,30276.03602144,25161.12296005,24761.81327087
0101000020E6100000874ECFBBB1E959403E096CCEC133F53F,Jas Metal Coatings,30232.93272702,25117.68135594,24718.37993539
0101000020E610000077DA1A118CE959405E4D9EB29A2EF53F,Opp Protex,30520.78459964,25408.71261691,25009.59877453
0101000020E610000090847D3B89E959406170CD1DFD2FF53F,Aft Tuas Ave 6,30526.23504135,25409.33364612,25008.96040792
0101000020E6100000EBE3A1EF6EE95940359A5C8C8135F53F,SHC Ind Bldg,30644.61455284,25504.13154126,25097.38365638
0101000020E6100000B13385CE6BE95940A9F57EA31D37F53F,Aft Tuas Ave 8,30650.27408877,25504.33124945,25096.14744974
0101000020E610000054C90050C5E8594088D7F50B7643F53F,Opp Sumitomo Warehse,31614.96067764,26389.70870856,25958.63906478
0101000020E610000064E94317D4E859407B15191D9044F53F,Sumitomo Warehse,31510.30162636,26285.92254935,25855.28360604
0101000020E6100000CCB56801DAE8594060AFB0E07E80F53F,Aft Tuas Ter,31008.089946,25630.62924309,25158.53639536
0101000020E610000048A30227DBE8594062A2410A9E82F53F,Opp Tuas Ter,30985.56364274,25603.0411583,25129.53487087
0101000020E610000043E38920CEE859405F0A0F9A5D77F53F,Opp Raffles Marina,31151.4764051,25794.43191947,25327.90900539
0101000020E610000032C687D9CBE859400CB08F4E5D79F53F,Raffles Marina,31151.87815425,25789.33664996,25321.25128316
0101000020E6100000C38366D7BDE85940F50F2219726CF53F,Super Continental,31338.49639168,26005.50104864,25545.42986096
0101000020E6100000BE141E34BBE85940931804560E6DF53F,Opp Super Continental,31351.14831042,26016.03443178,25555.34651755
0101000020E6100000E73922DFA5E85940E6779ACC785BF53F,Kasei Optonix Asia,31624.48342543,26329.26702639,25879.18458275
0101000020E61000000CACE3F8A1E85940B343FCC3965EF53F,Opp Kasei Optonix Asia,31625.61346607,26321.56334968,25869.04119612
0101000020E6100000E9D2BF2495E85940AF44A0FA0751F53F,Opp Schering-Plough,31815.68325289,26543.28377231,26099.11121549
0101000020E610000025EB707495E85940A5BDC1172653F53F,Schering-Plough,31796.76197439,26519.00991259,26073.41050754
0101000020E61000001781B1BE81E85940C3B81B446B45F53F,Aft Tuas West Ave,32035.51791524,26788.29717051,26350.55577649
0101000020E61000007EFCA5457DE85940F7C77BD5CA44F53F,Bef Tuas West Ave,32069.60739053,26822.90868175,26385.2470086
0101000020E6100000D80E46EC13E95940A25EF0694E5EF53F,Opp S'pore Epson Ind,30887.11754944,25610.56232445,25166.97259879
0101000020E61000007B88467710E95940D046AE9B525EF53F,S'pore Epson Ind,30909.43448238,25631.9963569,25188.12178362
0101000020E6100000D3DA34B6D7E859407845F0BF956CF53F,Opp Super Continental,31168.65467385,25841.00153374,25382.73129875
0101000020E6100000204432E4D8E85940EC51B81E856BF53F,Super Continental,31168.98749007,25844.3175179,25386.88127214
0101000020E6100000CFA10C5531E95940A92F4B3B3557F53F,Wee Wee Hup Kee,30753.41076428,25503.09628779,25066.92590765
0101000020E61000009946938B31E959405B9544F64156F53F,Opp Wee Wee Hup Kee,30759.76992535,25512.06625557,25076.59171886
0101000020E61000004087F9F202E9594010AFEB17EC46F53F,CHC Express,31187.97246472,25969.45140722,25540.99830617
0101000020E610000062F5471806E9594010AFEB17EC46F53F,Opp CHC Express,31167.66637034,25949.96970429,25521.77666016
0101000020E610000057EE056685E95940EB6E9EEA901BF53F,Bef Tuas Ave 11,30741.42930338,25682.00392061,25295.86734964
0101000020E610000030F1475167E9594077BD34458013F53F,Jaya Shipbuilding & Engrg,31009.84526715,25963.85992957,25580.53135506
0101000020E6100000E5B512BA4BE959407E1AF7E6370CF53F,Hiap Seng Engrg Ltd,31255.40282149,26221.26143409,25840.37928172
0101000020E61000002A1E17D522E9594017F549EEB009F53F,Pan United Shipping,31539.09418611,26498.83445894,26115.81695125
0101000020E610000016C0948103E95940CAA31B615111F53F,Drydocks World,31664.6003095,26593.03130651,26201.86147457
0101000020E610000073BB97FBE4E85940A1D80A9A9618F53F,Aft Tuas Ave 16,31790.56243808,26689.59258643,26290.68630641
0101000020E610000020240B98C0E85940096CCEC13321F53F,Sumpiles Investment,31943.90059872,26808.85833183,26400.89083636
0101000020E6100000226C787AA5E85940B47405DB8827F53F,Bef Tuas Ave 20,32060.78746423,26901.16703636,26486.59528488
0101000020E6100000AAD6C22CB4E859404D874ECFBB31F53F,Bef Tuas Ave 13,31876.71140043,26693.92375688,26273.63168454
0101000020E610000095F25A09DDE8594056BABBCE863CF53F,Bef Tuas Ave 11,31520.59095535,26319.92750322,25895.58975088
0101000020E61000005E49F25CDFE959402FA52E19C708F53F,Aft Grinnel,30357.13595047,25383.90889399,25020.20459054
0101000020E6100000D9976C3CD8E95940603C8386FE09F53F,Opp Grinnel,30389.74086934,25410.3011623,25044.98461094
0101000020E6100000AC72A1F2AFE9594038C0CC77F013F53F,Opp Chuan Hua,30545.35668674,25522.31976538,25145.7897115
0101000020E61000007444BE4BA9E959406EDA8CD31015F53F,Chuan Hua,30576.46403396,25547.86116734,25169.86467285
0101000020E6100000840D4FAF94E95940BABF7ADCB71AF53F,Aft Tuas Cres,30652.46227612,25600.48764731,25216.43352648
0101000020E610000056444DF4F9E8594016FA60191B3AF53F,Smarty,31355.22958493,26168.84068908,25748.60180331
0101000020E610000061FBC9181FE959405322895E4631F53F,Opp Hempel,31194.17375584,26042.25274792,25631.3827668
0101000020E610000066DB696B44E95940F7949C137B28F53F,Metalplas Engrg,31034.67475933,25918.15639532,25516.7986549
0101000020E610000082E3326E6AE9594007EDD5C7431FF53F,Richee Engrg,30877.84987977,25799.15329463,25407.82352891
